Faus,iso_code,date,total_vaccinations,,day
Lesotho,LSO,09-03-2021,0,,
Lesotho,LSO,10-03-2021,,,
Lesotho,LSO,11-03-2021,,,
Lesotho,LSO,12-03-2021,,,
Lesotho,LSO,13-03-2021,,,
Lesotho,LSO,14-03-2021,,,
Lesotho,LSO,15-03-2021,,,
Lesotho,LSO,16-03-2021,,,
Lesotho,LSO,17-03-2021,,,
Lesotho,LSO,18-03-2021,,,
Lesotho,LSO,19-03-2021,,,
Lesotho,LSO,20-03-2021,,,
Lesotho,LSO,21-03-2021,,,
Lesotho,LSO,22-03-2021,,,
Lesotho,LSO,23-03-2021,,,
Lesotho,LSO,24-03-2021,,,
Lesotho,LSO,25-03-2021,,,
Lesotho,LSO,26-03-2021,,,
Lesotho,LSO,27-03-2021,,,
Lesotho,LSO,28-03-2021,,,
Lesotho,LSO,29-03-2021,,,
Lesotho,LSO,30-03-2021,,,
Lesotho,LSO,31-03-2021,,,
Lesotho,LSO,01-04-2021,,,
Lesotho,LSO,02-04-2021,,,
Lesotho,LSO,03-04-2021,,,
Lesotho,LSO,04-04-2021,,,
Lesotho,LSO,05-04-2021,,,
Lesotho,LSO,06-04-2021,,,
Lesotho,LSO,07-04-2021,,,
Lesotho,LSO,08-04-2021,,,
Lesotho,LSO,09-04-2021,,,
Lesotho,LSO,10-04-2021,,,
Lesotho,LSO,11-04-2021,,,
Lesotho,LSO,12-04-2021,,,
Lesotho,LSO,13-04-2021,,,
Lesotho,LSO,14-04-2021,,,
Lesotho,LSO,15-04-2021,,,
Lesotho,LSO,16-04-2021,,,
Lesotho,LSO,17-04-2021,16000,,
Libya,LBY,17-04-2021,750,,
Liechtenstein,LIE,23-12-2020,0,,
Liechtenstein,LIE,24-12-2020,0,,
Liechtenstein,LIE,25-12-2020,0,,
Liechtenstein,LIE,26-12-2020,0,,
Liechtenstein,LIE,27-12-2020,0,,
Liechtenstein,LIE,28-12-2020,0,,
Liechtenstein,LIE,29-12-2020,0,,
Liechtenstein,LIE,30-12-2020,0,,
Liechtenstein,LIE,31-12-2020,0,,
Liechtenstein,LIE,01-01-2021,0,,
Liechtenstein,LIE,02-01-2021,0,,
Liechtenstein,LIE,03-01-2021,0,,
Liechtenstein,LIE,04-01-2021,2,,
Liechtenstein,LIE,05-01-2021,2,,
Liechtenstein,LIE,06-01-2021,5,,
Liechtenstein,LIE,07-01-2021,6,,
Liechtenstein,LIE,08-01-2021,6,,
Liechtenstein,LIE,09-01-2021,6,,
Liechtenstein,LIE,10-01-2021,6,,
Liechtenstein,LIE,11-01-2021,6,,
Liechtenstein,LIE,12-01-2021,11,,
Liechtenstein,LIE,13-01-2021,11,,
Liechtenstein,LIE,14-01-2021,11,,
Liechtenstein,LIE,15-01-2021,11,,
Liechtenstein,LIE,16-01-2021,11,,
Liechtenstein,LIE,17-01-2021,11,,
Liechtenstein,LIE,18-01-2021,116,,
Liechtenstein,LIE,19-01-2021,191,,
Liechtenstein,LIE,20-01-2021,247,,
Liechtenstein,LIE,21-01-2021,313,,
Liechtenstein,LIE,22-01-2021,343,,
Liechtenstein,LIE,23-01-2021,343,,
Liechtenstein,LIE,24-01-2021,343,,
Liechtenstein,LIE,25-01-2021,418,,
Liechtenstein,LIE,26-01-2021,463,,
Liechtenstein,LIE,27-01-2021,463,,
Liechtenstein,LIE,28-01-2021,651,,
Liechtenstein,LIE,29-01-2021,841,,
Liechtenstein,LIE,30-01-2021,841,,
Liechtenstein,LIE,31-01-2021,841,,
Liechtenstein,LIE,01-02-2021,841,,
Liechtenstein,LIE,02-02-2021,841,,
Liechtenstein,LIE,03-02-2021,846,,
Liechtenstein,LIE,04-02-2021,846,,
Liechtenstein,LIE,05-02-2021,846,,
Liechtenstein,LIE,06-02-2021,846,,
Liechtenstein,LIE,07-02-2021,846,,
Liechtenstein,LIE,08-02-2021,951,,
Liechtenstein,LIE,09-02-2021,1026,,
Liechtenstein,LIE,10-02-2021,1079,,
Liechtenstein,LIE,11-02-2021,1144,,
Liechtenstein,LIE,12-02-2021,1174,,
Liechtenstein,LIE,13-02-2021,1174,,
Liechtenstein,LIE,14-02-2021,1174,,
Liechtenstein,LIE,15-02-2021,1249,,
Liechtenstein,LIE,16-02-2021,1494,,
Liechtenstein,LIE,17-02-2021,1695,,
Liechtenstein,LIE,18-02-2021,1815,,
Liechtenstein,LIE,19-02-2021,1815,,
Liechtenstein,LIE,20-02-2021,1815,,
Liechtenstein,LIE,21-02-2021,1815,,
Liechtenstein,LIE,22-02-2021,2018,,
Liechtenstein,LIE,23-02-2021,2222,,
Liechtenstein,LIE,24-02-2021,2222,,
Liechtenstein,LIE,25-02-2021,2411,,
Liechtenstein,LIE,26-02-2021,2601,,
Liechtenstein,LIE,27-02-2021,2601,,
Liechtenstein,LIE,28-02-2021,2601,,
Liechtenstein,LIE,01-03-2021,2601,,
Liechtenstein,LIE,02-03-2021,2601,,
Liechtenstein,LIE,03-03-2021,2723,,
Liechtenstein,LIE,04-03-2021,2919,,
Liechtenstein,LIE,05-03-2021,3128,,
Liechtenstein,LIE,06-03-2021,3128,,
Liechtenstein,LIE,07-03-2021,3128,,
Liechtenstein,LIE,08-03-2021,3128,,
Liechtenstein,LIE,09-03-2021,3339,,
Liechtenstein,LIE,10-03-2021,3540,,
Liechtenstein,LIE,11-03-2021,3779,,
Liechtenstein,LIE,12-03-2021,3779,,
Liechtenstein,LIE,13-03-2021,3779,,
Liechtenstein,LIE,14-03-2021,3779,,
Liechtenstein,LIE,15-03-2021,3789,,
Liechtenstein,LIE,16-03-2021,4004,,
Liechtenstein,LIE,17-03-2021,4236,,
Liechtenstein,LIE,18-03-2021,4366,,
Liechtenstein,LIE,19-03-2021,4366,,
Liechtenstein,LIE,20-03-2021,4366,,
Liechtenstein,LIE,21-03-2021,4366,,
Liechtenstein,LIE,22-03-2021,4569,,
Liechtenstein,LIE,23-03-2021,4772,,
Liechtenstein,LIE,24-03-2021,5011,,
Liechtenstein,LIE,25-03-2021,5251,,
Liechtenstein,LIE,26-03-2021,5490,,
Liechtenstein,LIE,27-03-2021,5490,,
Liechtenstein,LIE,28-03-2021,5490,,
Liechtenstein,LIE,29-03-2021,5729,,
Liechtenstein,LIE,30-03-2021,5979,,
Liechtenstein,LIE,31-03-2021,6101,,
Liechtenstein,LIE,01-04-2021,6298,,
Liechtenstein,LIE,02-04-2021,6504,,
Liechtenstein,LIE,03-04-2021,6504,,
Liechtenstein,LIE,04-04-2021,6504,,
Liechtenstein,LIE,05-04-2021,6504,,
Liechtenstein,LIE,06-04-2021,6714,,
Liechtenstein,LIE,07-04-2021,6914,,
Liechtenstein,LIE,08-04-2021,7154,,
Liechtenstein,LIE,09-04-2021,7414,,
Liechtenstein,LIE,10-04-2021,7414,,
Liechtenstein,LIE,11-04-2021,7414,,
Liechtenstein,LIE,12-04-2021,7693,,
Liechtenstein,LIE,13-04-2021,7968,,
Liechtenstein,LIE,14-04-2021,8275,,
Liechtenstein,LIE,15-04-2021,8572,,
Liechtenstein,LIE,16-04-2021,8860,,
Liechtenstein,LIE,17-04-2021,8860,,
Liechtenstein,LIE,18-04-2021,8860,,
Liechtenstein,LIE,19-04-2021,9418,,
Liechtenstein,LIE,20-04-2021,9959,,
Liechtenstein,LIE,21-04-2021,10457,,
Liechtenstein,LIE,22-04-2021,10960,,
Liechtenstein,LIE,23-04-2021,11457,,
Liechtenstein,LIE,24-04-2021,11457,,
Liechtenstein,LIE,25-04-2021,11457,,
Liechtenstein,LIE,26-04-2021,11697,,
Liechtenstein,LIE,27-04-2021,11946,,
Liechtenstein,LIE,28-04-2021,12219,,
Liechtenstein,LIE,29-04-2021,12488,,
Liechtenstein,LIE,30-04-2021,12998,,
Liechtenstein,LIE,01-05-2021,12998,,
Liechtenstein,LIE,02-05-2021,12998,,
Lithuania,LTU,27-12-2020,2421,,
Lithuania,LTU,28-12-2020,5210,,
Lithuania,LTU,29-12-2020,8184,,
Lithuania,LTU,30-12-2020,9716,,
Lithuania,LTU,31-12-2020,9741,,
Lithuania,LTU,01-01-2021,,,
Lithuania,LTU,02-01-2021,,,
Lithuania,LTU,03-01-2021,,,
Lithuania,LTU,04-01-2021,9743,,
Lithuania,LTU,05-01-2021,10366,,
Lithuania,LTU,06-01-2021,13867,,
Lithuania,LTU,07-01-2021,18038,,
Lithuania,LTU,08-01-2021,23218,,
Lithuania,LTU,09-01-2021,23522,,
Lithuania,LTU,10-01-2021,23525,,
Lithuania,LTU,11-01-2021,25731,,
Lithuania,LTU,12-01-2021,27819,,
Lithuania,LTU,13-01-2021,34072,,
Lithuania,LTU,14-01-2021,42714,,
Lithuania,LTU,15-01-2021,50024,,
Lithuania,LTU,16-01-2021,51129,,
Lithuania,LTU,17-01-2021,52262,,
Lithuania,LTU,18-01-2021,56786,,
Lithuania,LTU,19-01-2021,63073,,
Lithuania,LTU,20-01-2021,66547,,
Lithuania,LTU,21-01-2021,68096,,
Lithuania,LTU,22-01-2021,68489,,
Lithuania,LTU,23-01-2021,68497,,
Lithuania,LTU,24-01-2021,,,
Lithuania,LTU,25-01-2021,68599,,
Lithuania,LTU,26-01-2021,71748,,
Lithuania,LTU,27-01-2021,78652,,
Lithuania,LTU,28-01-2021,85741,,
Lithuania,LTU,29-01-2021,93819,,
Lithuania,LTU,30-01-2021,94463,,
Lithuania,LTU,31-01-2021,94471,,
Lithuania,LTU,01-02-2021,97355,,
Lithuania,LTU,02-02-2021,101268,,
Lithuania,LTU,03-02-2021,108069,,
Lithuania,LTU,04-02-2021,117934,,
Lithuania,LTU,05-02-2021,125254,,
Lithuania,LTU,06-02-2021,125981,,
Lithuania,LTU,07-02-2021,126078,,
Lithuania,LTU,08-02-2021,128741,,
Lithuania,LTU,09-02-2021,131594,,
Lithuania,LTU,10-02-2021,137748,,
Lithuania,LTU,11-02-2021,146818,,
Lithuania,LTU,12-02-2021,154103,,
Lithuania,LTU,13-02-2021,154549,,
Lithuania,LTU,14-02-2021,,,
Lithuania,LTU,15-02-2021,159197,,
Lithuania,LTU,16-02-2021,159704,,
Lithuania,LTU,17-02-2021,167986,,
Lithuania,LTU,18-02-2021,179314,,
Lithuania,LTU,19-02-2021,189785,,
Lithuania,LTU,20-02-2021,190794,,
Lithuania,LTU,21-02-2021,,,
Lithuania,LTU,22-02-2021,196270,,
Lithuania,LTU,23-02-2021,204930,,
Lithuania,LTU,24-02-2021,216638,,
Lithuania,LTU,25-02-2021,228500,,
Lithuania,LTU,26-02-2021,238502,,
Lithuania,LTU,27-02-2021,239203,,
Lithuania,LTU,28-02-2021,239628,,
Lithuania,LTU,01-03-2021,247187,,
Lithuania,LTU,02-03-2021,256522,,
Lithuania,LTU,03-03-2021,268504,,
Lithuania,LTU,04-03-2021,283942,,
Lithuania,LTU,05-03-2021,297915,,
Lithuania,LTU,06-03-2021,298541,,
Lithuania,LTU,07-03-2021,298542,,
Lithuania,LTU,08-03-2021,307442,,
Lithuania,LTU,09-03-2021,319331,,
Lithuania,LTU,10-03-2021,334963,,
Lithuania,LTU,11-03-2021,336099,,
Lithuania,LTU,12-03-2021,354021,,
Lithuania,LTU,13-03-2021,355767,,
Lithuania,LTU,14-03-2021,355791,,
Lithuania,LTU,15-03-2021,363833,,
Lithuania,LTU,16-03-2021,374033,,
Lithuania,LTU,17-03-2021,384565,,
Lithuania,LTU,18-03-2021,392945,,
Lithuania,LTU,19-03-2021,402191,,
Lithuania,LTU,20-03-2021,402925,,
Lithuania,LTU,21-03-2021,402957,,
Lithuania,LTU,22-03-2021,411174,,
Lithuania,LTU,23-03-2021,424016,,
Lithuania,LTU,24-03-2021,441605,,
Lithuania,LTU,25-03-2021,458524,,
Lithuania,LTU,26-03-2021,474926,,
Lithuania,LTU,27-03-2021,478072,,
Lithuania,LTU,28-03-2021,478256,,
Lithuania,LTU,29-03-2021,486120,,
Lithuania,LTU,30-03-2021,498939,,
Lithuania,LTU,31-03-2021,519614,,
Lithuania,LTU,01-04-2021,537863,,
Lithuania,LTU,02-04-2021,557590,,
Lithuania,LTU,03-04-2021,566250,,
Lithuania,LTU,04-04-2021,568659,,
Lithuania,LTU,05-04-2021,572373,,
Lithuania,LTU,06-04-2021,587053,,
Lithuania,LTU,07-04-2021,599781,,
Lithuania,LTU,08-04-2021,626644,,
Lithuania,LTU,09-04-2021,659962,,
Lithuania,LTU,10-04-2021,675549,,
Lithuania,LTU,11-04-2021,677264,,
Lithuania,LTU,12-04-2021,685996,,
Lithuania,LTU,13-04-2021,704770,,
Lithuania,LTU,14-04-2021,731385,,
Lithuania,LTU,15-04-2021,754489,,
Lithuania,LTU,16-04-2021,774852,,
Lithuania,LTU,17-04-2021,777330,,
Lithuania,LTU,18-04-2021,777414,,
Lithuania,LTU,19-04-2021,783228,,
Lithuania,LTU,20-04-2021,798452,,
Lithuania,LTU,21-04-2021,825054,,
Lithuania,LTU,22-04-2021,851093,,
Lithuania,LTU,23-04-2021,875635,,
Lithuania,LTU,24-04-2021,880165,,
Lithuania,LTU,25-04-2021,880427,,
Lithuania,LTU,26-04-2021,886579,,
Lithuania,LTU,27-04-2021,899600,,
Lithuania,LTU,28-04-2021,914863,,
Lithuania,LTU,29-04-2021,947249,,
Lithuania,LTU,30-04-2021,984533,,
Lithuania,LTU,01-05-2021,1000074,,
Lithuania,LTU,02-05-2021,1000819,,
Lithuania,LTU,03-05-2021,1014037,,
Lithuania,LTU,04-05-2021,1041629,,
Lithuania,LTU,05-05-2021,1074882,,
Lithuania,LTU,06-05-2021,1107307,,
Luxembourg,LUX,30-12-2020,1200,,
Luxembourg,LUX,31-12-2020,,,
Luxembourg,LUX,01-01-2021,,,
Luxembourg,LUX,02-01-2021,,,
Luxembourg,LUX,03-01-2021,,,
Luxembourg,LUX,04-01-2021,,,
Luxembourg,LUX,05-01-2021,,,
Luxembourg,LUX,06-01-2021,,,
Luxembourg,LUX,07-01-2021,,,
Luxembourg,LUX,08-01-2021,,,
Luxembourg,LUX,09-01-2021,,,
Luxembourg,LUX,10-01-2021,,,
Luxembourg,LUX,11-01-2021,1943,,
Luxembourg,LUX,12-01-2021,2372,,
Luxembourg,LUX,13-01-2021,2871,,
Luxembourg,LUX,14-01-2021,3233,,
Luxembourg,LUX,15-01-2021,,,
Luxembourg,LUX,16-01-2021,,,
Luxembourg,LUX,17-01-2021,3755,,
Luxembourg,LUX,18-01-2021,4569,,
Luxembourg,LUX,19-01-2021,5294,,
Luxembourg,LUX,20-01-2021,6193,,
Luxembourg,LUX,21-01-2021,6897,,
Luxembourg,LUX,22-01-2021,,,
Luxembourg,LUX,23-01-2021,,,
Luxembourg,LUX,24-01-2021,,,
Luxembourg,LUX,25-01-2021,8554,,
Luxembourg,LUX,26-01-2021,9525,,
Luxembourg,LUX,27-01-2021,10449,,
Luxembourg,LUX,28-01-2021,11373,,
Luxembourg,LUX,29-01-2021,,,
Luxembourg,LUX,30-01-2021,,,
Luxembourg,LUX,31-01-2021,12428,,
Luxembourg,LUX,01-02-2021,13241,,
Luxembourg,LUX,02-02-2021,14252,,
Luxembourg,LUX,03-02-2021,15407,,
Luxembourg,LUX,04-02-2021,16419,,
Luxembourg,LUX,05-02-2021,,,
Luxembourg,LUX,06-02-2021,,,
Luxembourg,LUX,07-02-2021,17628,,
Luxembourg,LUX,08-02-2021,18139,,
Luxembourg,LUX,09-02-2021,18653,,
Luxembourg,LUX,10-02-2021,19923,,
Luxembourg,LUX,11-02-2021,21390,,
Luxembourg,LUX,12-02-2021,,,
Luxembourg,LUX,13-02-2021,,,
Luxembourg,LUX,14-02-2021,22895,,
Luxembourg,LUX,15-02-2021,24024,,
Luxembourg,LUX,16-02-2021,25918,,
Luxembourg,LUX,17-02-2021,27119,,
Luxembourg,LUX,18-02-2021,28933,,
Luxembourg,LUX,19-02-2021,,,
Luxembourg,LUX,20-02-2021,,,
Luxembourg,LUX,21-02-2021,30985,,
Luxembourg,LUX,22-02-2021,31926,,
Luxembourg,LUX,23-02-2021,33370,,
Luxembourg,LUX,24-02-2021,34760,,
Luxembourg,LUX,25-02-2021,36071,,
Luxembourg,LUX,26-02-2021,,,
Luxembourg,LUX,27-02-2021,,,
Luxembourg,LUX,28-02-2021,37793,,
Luxembourg,LUX,01-03-2021,39121,,
Luxembourg,LUX,02-03-2021,40460,,
Luxembourg,LUX,03-03-2021,42118,,
Luxembourg,LUX,04-03-2021,44171,,
Luxembourg,LUX,05-03-2021,,,
Luxembourg,LUX,06-03-2021,,,
Luxembourg,LUX,07-03-2021,46709,,
Luxembourg,LUX,08-03-2021,47515,,
Luxembourg,LUX,09-03-2021,48961,,
Luxembourg,LUX,10-03-2021,51457,,
Luxembourg,LUX,11-03-2021,54865,,
Luxembourg,LUX,12-03-2021,,,
Luxembourg,LUX,13-03-2021,,,
Luxembourg,LUX,14-03-2021,59048,,
Luxembourg,LUX,15-03-2021,60587,,
Luxembourg,LUX,16-03-2021,64068,,
Luxembourg,LUX,17-03-2021,67154,,
Luxembourg,LUX,18-03-2021,70339,,
Luxembourg,LUX,19-03-2021,,,
Luxembourg,LUX,20-03-2021,,,
Luxembourg,LUX,21-03-2021,74255,,
Luxembourg,LUX,22-03-2021,75532,,
Luxembourg,LUX,23-03-2021,77997,,
Luxembourg,LUX,24-03-2021,80328,,
Luxembourg,LUX,25-03-2021,82653,,
Luxembourg,LUX,26-03-2021,,,
Luxembourg,LUX,27-03-2021,,,
Luxembourg,LUX,28-03-2021,89684,,
Luxembourg,LUX,29-03-2021,,,
Luxembourg,LUX,30-03-2021,92574,,
Luxembourg,LUX,31-03-2021,95657,,
Luxembourg,LUX,01-04-2021,99356,,
Luxembourg,LUX,02-04-2021,,,
Luxembourg,LUX,03-04-2021,,,
Luxembourg,LUX,04-04-2021,,,
Luxembourg,LUX,05-04-2021,108940,,
Luxembourg,LUX,06-04-2021,112764,,
Luxembourg,LUX,07-04-2021,117137,,
Luxembourg,LUX,08-04-2021,121953,,
Luxembourg,LUX,09-04-2021,,,
Luxembourg,LUX,10-04-2021,,,
Luxembourg,LUX,11-04-2021,130279,,
Luxembourg,LUX,12-04-2021,135091,,
Luxembourg,LUX,13-04-2021,141352,,
Luxembourg,LUX,14-04-2021,147515,,
Luxembourg,LUX,15-04-2021,153420,,
Luxembourg,LUX,16-04-2021,,,
Luxembourg,LUX,17-04-2021,,,
Luxembourg,LUX,18-04-2021,164091,,
Luxembourg,LUX,19-04-2021,165515,,
Luxembourg,LUX,20-04-2021,166724,,
Luxembourg,LUX,21-04-2021,170038,,
Luxembourg,LUX,22-04-2021,173153,,
Luxembourg,LUX,23-04-2021,,,
Luxembourg,LUX,24-04-2021,,,
Luxembourg,LUX,25-04-2021,178801,,
Luxembourg,LUX,26-04-2021,180488,,
Luxembourg,LUX,27-04-2021,181908,,
Luxembourg,LUX,28-04-2021,186480,,
Luxembourg,LUX,29-04-2021,191419,,
Luxembourg,LUX,30-04-2021,,,
Luxembourg,LUX,01-05-2021,,,
Luxembourg,LUX,02-05-2021,200553,,
Luxembourg,LUX,03-05-2021,206707,,
Luxembourg,LUX,04-05-2021,213236,,
Luxembourg,LUX,05-05-2021,220251,,
Macao,MAC,08-02-2021,0,,
Macao,MAC,09-02-2021,595,,
Macao,MAC,10-02-2021,,,
Macao,MAC,11-02-2021,,,
Macao,MAC,12-02-2021,,,
Macao,MAC,13-02-2021,,,
Macao,MAC,14-02-2021,,,
Macao,MAC,15-02-2021,,,
Macao,MAC,16-02-2021,,,
Macao,MAC,17-02-2021,2000,,
Macao,MAC,18-02-2021,,,
Macao,MAC,19-02-2021,,,
Macao,MAC,20-02-2021,,,
Macao,MAC,21-02-2021,,,
Macao,MAC,22-02-2021,3700,,
Macao,MAC,23-02-2021,,,
Macao,MAC,24-02-2021,9284,,
Macao,MAC,25-02-2021,10691,,
Macao,MAC,26-02-2021,11982,,
Macao,MAC,27-02-2021,,,
Macao,MAC,28-02-2021,14426,,
Macao,MAC,01-03-2021,15094,,
Macao,MAC,02-03-2021,16044,,
Macao,MAC,03-03-2021,17071,,
Macao,MAC,04-03-2021,18098,,
Macao,MAC,05-03-2021,19028,,
Macao,MAC,06-03-2021,20218,,
Macao,MAC,07-03-2021,21056,,
Macao,MAC,08-03-2021,21840,,
Macao,MAC,09-03-2021,22865,,
Macao,MAC,10-03-2021,24040,,
Macao,MAC,11-03-2021,25394,,
Macao,MAC,12-03-2021,26440,,
Macao,MAC,13-03-2021,27637,,
Macao,MAC,14-03-2021,28767,,
Macao,MAC,15-03-2021,29833,,
Macao,MAC,16-03-2021,30913,,
Macao,MAC,17-03-2021,31867,,
Macao,MAC,18-03-2021,32841,,
Macao,MAC,19-03-2021,33927,,
Macao,MAC,20-03-2021,35271,,
Macao,MAC,21-03-2021,36459,,
Macao,MAC,22-03-2021,37707,,
Macao,MAC,23-03-2021,39257,,
Macao,MAC,24-03-2021,40701,,
Macao,MAC,25-03-2021,41948,,
Macao,MAC,26-03-2021,43211,,
Macao,MAC,27-03-2021,44908,,
Macao,MAC,28-03-2021,46286,,
Macao,MAC,29-03-2021,47483,,
Macao,MAC,30-03-2021,49308,,
Macao,MAC,31-03-2021,51017,,
Macao,MAC,01-04-2021,52772,,
Macao,MAC,02-04-2021,53626,,
Macao,MAC,03-04-2021,54704,,
Macao,MAC,04-04-2021,55951,,
Macao,MAC,05-04-2021,56530,,
Macao,MAC,06-04-2021,57251,,
Macao,MAC,07-04-2021,58676,,
Macao,MAC,08-04-2021,60778,,
Macao,MAC,09-04-2021,62893,,
Macao,MAC,10-04-2021,65514,,
Macao,MAC,11-04-2021,67431,,
Macao,MAC,12-04-2021,69149,,
Macao,MAC,13-04-2021,71196,,
Macao,MAC,14-04-2021,73100,,
Macao,MAC,15-04-2021,75087,,
Macao,MAC,16-04-2021,77236,,
Macao,MAC,17-04-2021,79921,,
Macao,MAC,18-04-2021,81893,,
Macao,MAC,19-04-2021,83257,,
Macao,MAC,20-04-2021,85011,,
Macao,MAC,21-04-2021,86653,,
Macao,MAC,22-04-2021,88292,,
Macao,MAC,23-04-2021,90063,,
Macao,MAC,24-04-2021,91763,,
Macao,MAC,25-04-2021,93688,,
Macao,MAC,26-04-2021,95629,,
Macao,MAC,27-04-2021,98021,,
Macao,MAC,28-04-2021,100454,,
Macao,MAC,29-04-2021,102444,,
Macao,MAC,30-04-2021,104136,,
Macao,MAC,01-05-2021,106197,,
Macao,MAC,02-05-2021,107714,,
Macao,MAC,03-05-2021,108174,,
Macao,MAC,04-05-2021,109255,,
Macao,MAC,05-05-2021,110952,,
Macao,MAC,06-05-2021,112748,,
Malawi,MWI,17-03-2021,5417,,
Malawi,MWI,18-03-2021,9091,,
Malawi,MWI,19-03-2021,15326,,
Malawi,MWI,20-03-2021,,,
Malawi,MWI,21-03-2021,24550,,
Malawi,MWI,22-03-2021,25589,,
Malawi,MWI,23-03-2021,38804,,
Malawi,MWI,24-03-2021,54637,,
Malawi,MWI,25-03-2021,,,
Malawi,MWI,26-03-2021,90107,,
Malawi,MWI,27-03-2021,109526,,
Malawi,MWI,28-03-2021,111592,,
Malawi,MWI,29-03-2021,,,
Malawi,MWI,30-03-2021,123097,,
Malawi,MWI,31-03-2021,134289,,
Malawi,MWI,01-04-2021,144979,,
Malawi,MWI,02-04-2021,154801,,
Malawi,MWI,03-04-2021,,,
Malawi,MWI,04-04-2021,159574,,
Malawi,MWI,05-04-2021,160445,,
Malawi,MWI,06-04-2021,164733,,
Malawi,MWI,07-04-2021,,,
Malawi,MWI,08-04-2021,,,
Malawi,MWI,09-04-2021,193627,,
Malawi,MWI,10-04-2021,204258,,
Malawi,MWI,11-04-2021,209353,,
Malawi,MWI,12-04-2021,212615,,
Malawi,MWI,13-04-2021,229220,,
Malawi,MWI,14-04-2021,240744,,
Malawi,MWI,15-04-2021,,,
Malawi,MWI,16-04-2021,251368,,
Malawi,MWI,17-04-2021,,,
Malawi,MWI,18-04-2021,257754,,
Malawi,MWI,19-04-2021,258107,,
Malawi,MWI,20-04-2021,260614,,
Malawi,MWI,21-04-2021,263931,,
Malawi,MWI,22-04-2021,267293,,
Malawi,MWI,23-04-2021,,,
Malawi,MWI,24-04-2021,,,
Malawi,MWI,25-04-2021,,,
Malawi,MWI,26-04-2021,277442,,
Malawi,MWI,27-04-2021,281049,,
Malawi,MWI,28-04-2021,285824,,
Malawi,MWI,29-04-2021,290344,,
Malawi,MWI,30-04-2021,296127,,
Malawi,MWI,01-05-2021,,,
Malawi,MWI,02-05-2021,,,
Malawi,MWI,03-05-2021,,,
Malawi,MWI,04-05-2021,,,
Malawi,MWI,05-05-2021,,,
Malawi,MWI,06-05-2021,311751,,
Malaysia,MYS,23-02-2021,0,,
Malaysia,MYS,24-02-2021,,,
Malaysia,MYS,25-02-2021,,,
Malaysia,MYS,26-02-2021,,,
Malaysia,MYS,27-02-2021,3580,,
Malaysia,MYS,28-02-2021,,,
Malaysia,MYS,01-03-2021,25252,,
Malaysia,MYS,02-03-2021,53287,,
Malaysia,MYS,03-03-2021,80336,,
Malaysia,MYS,04-03-2021,99616,,
Malaysia,MYS,05-03-2021,112914,,
Malaysia,MYS,06-03-2021,127608,,
Malaysia,MYS,07-03-2021,139720,,
Malaysia,MYS,08-03-2021,166363,,
Malaysia,MYS,09-03-2021,195923,,
Malaysia,MYS,10-03-2021,223923,,
Malaysia,MYS,11-03-2021,249909,,
Malaysia,MYS,12-03-2021,275851,,
Malaysia,MYS,13-03-2021,292104,,
Malaysia,MYS,14-03-2021,301699,,
Malaysia,MYS,15-03-2021,321331,,
Malaysia,MYS,16-03-2021,346508,,
Malaysia,MYS,17-03-2021,367213,,
Malaysia,MYS,18-03-2021,385126,,
Malaysia,MYS,19-03-2021,399525,,
Malaysia,MYS,20-03-2021,413254,,
Malaysia,MYS,21-03-2021,428710,,
Malaysia,MYS,22-03-2021,452919,,
Malaysia,MYS,23-03-2021,481989,,
Malaysia,MYS,24-03-2021,510976,,
Malaysia,MYS,25-03-2021,536681,,
Malaysia,MYS,26-03-2021,551548,,
Malaysia,MYS,27-03-2021,566200,,
Malaysia,MYS,28-03-2021,580765,,
Malaysia,MYS,29-03-2021,621417,,
Malaysia,MYS,30-03-2021,661661,,
Malaysia,MYS,31-03-2021,698203,,
Malaysia,MYS,01-04-2021,740226,,
Malaysia,MYS,02-04-2021,770653,,
Malaysia,MYS,03-04-2021,787504,,
Malaysia,MYS,04-04-2021,801773,,
Malaysia,MYS,05-04-2021,830036,,
Malaysia,MYS,06-04-2021,862445,,
Malaysia,MYS,07-04-2021,893032,,
Malaysia,MYS,08-04-2021,919721,,
Malaysia,MYS,09-04-2021,941200,,
Malaysia,MYS,10-04-2021,956723,,
Malaysia,MYS,11-04-2021,979794,,
Malaysia,MYS,12-04-2021,1018937,,
Malaysia,MYS,13-04-2021,1050138,,
Malaysia,MYS,14-04-2021,1078695,,
Malaysia,MYS,15-04-2021,1105890,,
Malaysia,MYS,16-04-2021,1125396,,
Malaysia,MYS,17-04-2021,1135015,,
Malaysia,MYS,18-04-2021,1144841,,
Malaysia,MYS,19-04-2021,1177648,,
Malaysia,MYS,20-04-2021,1210779,,
Malaysia,MYS,21-04-2021,1231760,,
Malaysia,MYS,22-04-2021,1260937,,
Malaysia,MYS,23-04-2021,1279737,,
Malaysia,MYS,24-04-2021,1290414,,
Malaysia,MYS,25-04-2021,1305161,,
Malaysia,MYS,26-04-2021,1335245,,
Malaysia,MYS,27-04-2021,1369749,,
Malaysia,MYS,28-04-2021,1409215,,
Malaysia,MYS,29-04-2021,1421664,,
Malaysia,MYS,30-04-2021,,,
Malaysia,MYS,01-05-2021,1434537,,
Malaysia,MYS,02-05-2021,,,
Malaysia,MYS,03-05-2021,1500202,,
Maldives,MDV,02-02-2021,880,,
